chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr5	95170307	95171050	intergenic|chr5:95170307-95171050	RFESD	94982582		0.016172
chr5	95193613	95195145	genic|chr5:95193613-95195145	RFESD	94982582		0.011997
chr5	95193613	95195145	genic|chr5:95193613-95195145	LOC101929710	95297704		0.012782
chr5	95193613	95195145	genic|chr5:95193613-95195145	ELL2	95297775		0.012782
chr5	95997588	95999437	intergenic|chr5:95997588-95999437	RFESD	94982582		0.020356
chr5	95997588	95999437	intergenic|chr5:95997588-95999437	RHOBTB3	95066849		0.012651
chr5	95997588	95999437	intergenic|chr5:95997588-95999437	CAST	96038363		0.050706
chr5	95997588	95999437	intergenic|chr5:95997588-95999437	LIX1	96478520		0.014640
chr5	95997588	95999437	intergenic|chr5:95997588-95999437	RIOK2	96519005		0.015001
chr5	96087397	96088589	genic|chr5:96087397-96088589	CAST	96038363		0.011010
chr5	96087397	96088589	genic|chr5:96087397-96088589	LIX1	96478520		0.010672
chr5	98103272	98104251	intergenic|chr5:98103272-98104251	RGMB	98104998		0.485724
chr5	98107185	98107685	genic|chr5:98107185-98107685	RGMB-AS1	98108788		0.024921
chr5	100236095	100237927	genic|chr5:100236095-100237927	ST8SIA4	100238989		0.424234
chr5	102090062	102092024	intergenic|chr5:102090062-102092024	SLCO4C1	101632253		0.011318
chr5	102090062	102092024	intergenic|chr5:102090062-102092024	PAM	102201526		0.012821
chr5	102090062	102092024	intergenic|chr5:102090062-102092024	NUDT12	102898502		0.010358
chr5	102199827	102200327	intergenic|chr5:102199827-102200327	PAM	102201526		0.043890
chr5	109593654	109595044	intergenic|chr5:109593654-109595044	TMEM232	110062450		0.014565
chr5	109593654	109595044	intergenic|chr5:109593654-109595044	WDR36	110427869		0.014673
chr5	111753562	111754498	genic|chr5:111753562-111754498	EPB41L4A	111755013		0.131696
chr5	111753562	111754498	genic|chr5:111753562-111754498	EPB41L4A-AS2	111755279		0.131696
chr5	112042655	112044208	intergenic|chr5:112042655-112044208	TMEM232	110062450		0.011170
chr5	112042655	112044208	intergenic|chr5:112042655-112044208	WDR36	110427869		0.013438
chr5	112042655	112044208	intergenic|chr5:112042655-112044208	NREP	111092945		0.015927
chr5	112042655	112044208	intergenic|chr5:112042655-112044208	EPB41L4A-AS1	111496222		0.010657
chr5	112042655	112044208	intergenic|chr5:112042655-112044208	APC	112073555		0.013844
chr5	112042655	112044208	intergenic|chr5:112042655-112044208	SRP19	112196884		0.017105
chr5	112042655	112044208	intergenic|chr5:112042655-112044208	REEP5	112258031		0.010697
chr5	112042655	112044208	intergenic|chr5:112042655-112044208	DCP2	112312406		0.021212
chr5	112042655	112044208	intergenic|chr5:112042655-112044208	YTHDC2	112849358		0.015360
chr5	112416510	112417531	genic|chr5:112416510-112417531	CCDC112	114631987		0.013753
chr5	113028029	113029824	intergenic|chr5:113028029-113029824	SRP19	112196884		0.010866
chr5	114504630	114506785	genic|chr5:114504630-114506785	YTHDC2	112849358		0.011521
chr5	114504630	114506785	genic|chr5:114504630-114506785	PGGT1B	114598569		0.015123
chr5	114504630	114506785	genic|chr5:114504630-114506785	CCDC112	114631987		0.025485
chr5	114504630	114506785	genic|chr5:114504630-114506785	LOC101927100	114937851		0.013909
chr5	114504630	114506785	genic|chr5:114504630-114506785	TICAM2	114938176		0.012348
chr5	114504630	114506785	genic|chr5:114504630-114506785	CDO1	115152405		0.012442
chr5	114504630	114506785	genic|chr5:114504630-114506785	AP3S1	115177302		0.012757
chr5	114504630	114506785	genic|chr5:114504630-114506785	ATG12	115177548		0.012757
chr5	114504630	114506785	genic|chr5:114504630-114506785	LVRN	115298150		0.026305
chr5	114504630	114506785	genic|chr5:114504630-114506785	COMMD10	115420672		0.017004
chr5	114750578	114751211	intergenic|chr5:114750578-114751211	CCDC112	114631987		0.011642
chr5	115299198	115299854	genic|chr5:115299198-115299854	LVRN	115298150		0.063232
chr5	115908282	115909290	genic|chr5:115908282-115909290	CCDC112	114631987		0.010118
chr5	115908282	115909290	genic|chr5:115908282-115909290	TICAM2	114938176		0.016559
chr5	115908282	115909290	genic|chr5:115908282-115909290	LVRN	115298150		0.012918
chr5	115909605	115910105	genic|chr5:115909605-115910105	SEMA6A	115910622		0.083254
chr5	116095479	116096885	genic|chr5:116095479-116096885	LVRN	115298150		0.010243
chr5	118747242	118748179	intergenic|chr5:118747242-118748179	DTWD2	118324300		0.011831
chr5	119798597	119799097	intergenic|chr5:119798597-119799097	PRR16	119799972		0.028332
chr5	119800990	119801617	genic|chr5:119800990-119801617	PRR16	119799972		0.017129
chr5	122847141	122848363	intergenic|chr5:122847141-122848363	SRFBP1	121297655		0.010070
chr5	122847141	122848363	intergenic|chr5:122847141-122848363	SNCAIP	121647763		0.012598
chr5	122847141	122848363	intergenic|chr5:122847141-122848363	SNX24	122181159		0.013511
chr5	122847141	122848363	intergenic|chr5:122847141-122848363	PPIC	122372425		0.016126
chr5	122847141	122848363	intergenic|chr5:122847141-122848363	PRDM6	122424840		0.017028
chr5	122847141	122848363	intergenic|chr5:122847141-122848363	CEP120	122759286		0.011130
chr5	123210198	123211807	intergenic|chr5:123210198-123211807	PRDM6	122424840		0.010315
chr5	123916379	123918374	intergenic|chr5:123916379-123918374	PPIC	122372425		0.012769
chr5	123916379	123918374	intergenic|chr5:123916379-123918374	PRDM6	122424840		0.013895
chr5	123916379	123918374	intergenic|chr5:123916379-123918374	CEP120	122759286		0.011325
chr5	125684721	125685741	intergenic|chr5:125684721-125685741	PHAX	125936606		0.016704
chr5	126627010	126627510	genic|chr5:126627010-126627510	MEGF10	126626455		0.065707
chr5	127871805	127872305	genic|chr5:127871805-127872305	FBN2	127873735		0.074724
chr5	127872333	127872833	genic|chr5:127872333-127872833	FBN2	127873735		0.078437
chr5	129241311	129242203	genic|chr5:129241311-129242203	CHSY3	129240522		0.199171
chr5	131348158	131348658	intergenic|chr5:131348158-131348658	ACSL6	131347355		0.116673
chr5	131831147	131833137	intergenic|chr5:131831147-131833137	ACSL6	131347355		0.010439
chr5	131831147	131833137	intergenic|chr5:131831147-131833137	LEAP2	132209357		0.011318
chr5	131862155	131862874	intergenic|chr5:131862155-131862874	C5orf56	131746464		0.012109
chr5	132088754	132089814	genic|chr5:132088754-132089814	KIF3A	132073270		0.011536
chr5	132158488	132159208	genic|chr5:132158488-132159208	SHROOM1	132162002		0.021396
chr5	132165376	132166635	intergenic|chr5:132165376-132166635	LEAP2	132209357		0.023281
chr5	132298035	132298807	genic|chr5:132298035-132298807	AFF4	132299354		0.143567
chr5	133437503	133438106	intergenic|chr5:133437503-133438106	JADE2	133861339		0.013902
chr5	133519532	133520295	intergenic|chr5:133519532-133520295	TGFBI	135364583		0.012329
chr5	133846531	133847154	intergenic|chr5:133846531-133847154	JADE2	133861339		0.015157
chr5	133862194	133864060	genic|chr5:133862194-133864060	SHROOM1	132162002		0.010395
chr5	133862194	133864060	genic|chr5:133862194-133864060	LEAP2	132209357		0.013831
chr5	133862194	133864060	genic|chr5:133862194-133864060	FSTL4	132948223		0.011821
chr5	133862194	133864060	genic|chr5:133862194-133864060	LOC105379183	133304379		0.011845
chr5	133862194	133864060	genic|chr5:133862194-133864060	C5orf15	133304406		0.011845
chr5	133862194	133864060	genic|chr5:133862194-133864060	TCF7	133451253		0.010794
chr5	133862194	133864060	genic|chr5:133862194-133864060	CDKL3	133702765		0.015042
chr5	133862194	133864060	genic|chr5:133862194-133864060	UBE2B	133706866		0.022825
chr5	133862194	133864060	genic|chr5:133862194-133864060	CDKN2AIPNL	133747598		0.047327
chr5	133862194	133864060	genic|chr5:133862194-133864060	LINC01843	133842242		0.015530
chr5	133862194	133864060	genic|chr5:133862194-133864060	JADE2	133861339		0.015760
chr5	133862194	133864060	genic|chr5:133862194-133864060	SAR1B	133968533		0.012649
chr5	133862194	133864060	genic|chr5:133862194-133864060	TXNDC15	134209459		0.012660
chr5	133862194	133864060	genic|chr5:133862194-133864060	C5orf66	134368969		0.010173
chr5	133862194	133864060	genic|chr5:133862194-133864060	C5orf66-AS1	134375737		0.012345
chr5	133862194	133864060	genic|chr5:133862194-133864060	H2AFY	134734928		0.012096
chr5	133862194	133864060	genic|chr5:133862194-133864060	CXCL14	134914969		0.012050
chr5	133862194	133864060	genic|chr5:133862194-133864060	TGFBI	135364583		0.011425
chr5	137773404	137773904	intergenic|chr5:137773404-137773904	REEP2	137774689		0.134324
chr5	138207070	138207896	genic|chr5:138207070-138207896	CTNNA1	138210918		0.012850
chr5	138207070	138207896	genic|chr5:138207070-138207896	LRRTM2	138211057		0.010048
chr5	138298173	138299114	genic|chr5:138298173-138299114	WDR55	140044383		0.010366
chr5	138727984	138729034	genic|chr5:138727984-138729034	SPATA24	138739776		0.010039
chr5	138729782	138730282	genic|chr5:138729782-138730282	PROB1	138730885		0.151696
chr5	138897186	138898225	intergenic|chr5:138897186-138898225	SPATA24	138739776		0.013988
chr5	139030583	139031174	intergenic|chr5:139030583-139031174	CXXC5	139055024		0.013728
chr5	139038637	139039137	intergenic|chr5:139038637-139039137	CXXC5	139055024		0.011588
chr5	139056428	139058042	genic|chr5:139056428-139058042	PSD2-AS1	139125808		0.038978
chr5	139056428	139058042	genic|chr5:139056428-139058042	SRA1	139937678		0.016005
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	GFRA3	137610253		0.011716
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	REEP2	137774689		0.010213
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	CTNNA1	138210918		0.014946
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	LRRTM2	138211057		0.016612
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	SIL1	138534065		0.011310
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	PROB1	138730885		0.012586
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	CXXC5	139055024		0.014580
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	PSD2	139175405		0.013811
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	PURA	139493707		0.010930
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	LOC101929719	139536903		0.012228
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	HBEGF	139726188		0.010989
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	TMCO6	140019011		0.011977
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	PCDHAC2	140345746		0.010095
chr5	139088466	139091173	intergenic|chr5:139088466-139091173	PCDHB15	140624916		0.010433
chr5	139134939	139136463	intergenic|chr5:139134939-139136463	CXXC5	139055024		0.014080
chr5	139134939	139136463	intergenic|chr5:139134939-139136463	PSD2-AS1	139125808		0.020195
chr5	139144953	139145796	intergenic|chr5:139144953-139145796	CXXC5	139055024		0.011998
chr5	139166713	139168749	intergenic|chr5:139166713-139168749	NRG2	139422884		0.011707
chr5	139781929	139782509	genic|chr5:139781929-139782509	ANKHD1	139781398		0.034770
chr5	139781929	139782509	genic|chr5:139781929-139782509	ANKHD1-EIF4EBP3	139781398		0.034770
chr5	139935871	139936371	genic|chr5:139935871-139936371	SRA1	139937678		0.035136
chr5	140419454	140421104	intergenic|chr5:140419454-140421104	NRG2	139422884		0.021772
chr5	140863248	140863877	genic|chr5:140863248-140863877	PCDHGC4	140864740		0.051637
chr5	140874122	140875135	genic|chr5:140874122-140875135	PCDHGC5	140868807		0.015633
chr5	140874122	140875135	genic|chr5:140874122-140875135	LOC100505658	140937877		0.013333
chr5	140887943	140889043	genic|chr5:140887943-140889043	CYSTM1	139554652		0.016210
chr5	140887943	140889043	genic|chr5:140887943-140889043	PCDHB1	140430960		0.034568
chr5	140887943	140889043	genic|chr5:140887943-140889043	PCDHB15	140624916		0.011447
chr5	140887943	140889043	genic|chr5:140887943-140889043	PCDHGC5	140868807		0.042307
chr5	140887943	140889043	genic|chr5:140887943-140889043	GNPDA1	141392620		0.010451
chr5	140892442	140894273	genic|chr5:140892442-140894273	CTNNA1	138210918		0.010036
chr5	140892442	140894273	genic|chr5:140892442-140894273	LRRTM2	138211057		0.011156
chr5	140892442	140894273	genic|chr5:140892442-140894273	PROB1	138730885		0.010194
chr5	140892442	140894273	genic|chr5:140892442-140894273	CXXC5	139055024		0.013602
chr5	140892442	140894273	genic|chr5:140892442-140894273	PSD2	139175405		0.013666
chr5	140892442	140894273	genic|chr5:140892442-140894273	NRG2	139422884		0.010248
chr5	140892442	140894273	genic|chr5:140892442-140894273	PURA	139493707		0.012926
chr5	140892442	140894273	genic|chr5:140892442-140894273	LOC101929719	139536903		0.014861
chr5	140892442	140894273	genic|chr5:140892442-140894273	PFDN1	139682689		0.013218
chr5	140892442	140894273	genic|chr5:140892442-140894273	HBEGF	139726188		0.015220
chr5	140892442	140894273	genic|chr5:140892442-140894273	EIF4EBP3	139927250		0.015260
chr5	140892442	140894273	genic|chr5:140892442-140894273	SRA1	139937678		0.014574
chr5	140892442	140894273	genic|chr5:140892442-140894273	SLC35A4	139944149		0.013714
chr5	140892442	140894273	genic|chr5:140892442-140894273	APBB3	139944189		0.013714
chr5	140892442	140894273	genic|chr5:140892442-140894273	TMCO6	140019011		0.018977
chr5	140892442	140894273	genic|chr5:140892442-140894273	NDUFA2	140027370		0.013818
chr5	140892442	140894273	genic|chr5:140892442-140894273	IK	140027383		0.013818
chr5	140892442	140894273	genic|chr5:140892442-140894273	WDR55	140044383		0.015619
chr5	140892442	140894273	genic|chr5:140892442-140894273	HARS2	140071010		0.015311
chr5	140892442	140894273	genic|chr5:140892442-140894273	HARS	140071312		0.015311
chr5	140892442	140894273	genic|chr5:140892442-140894273	ZMAT2	140079944		0.015451
chr5	140892442	140894273	genic|chr5:140892442-140894273	PCDHAC1	140306301		0.013517
chr5	140892442	140894273	genic|chr5:140892442-140894273	PCDHAC2	140345746		0.019502
chr5	140892442	140894273	genic|chr5:140892442-140894273	PCDHB1	140430960		0.019717
chr5	140892442	140894273	genic|chr5:140892442-140894273	PCDHB2	140474190		0.018365
chr5	140892442	140894273	genic|chr5:140892442-140894273	PCDHB15	140624916		0.024001
chr5	140892442	140894273	genic|chr5:140892442-140894273	TAF7	140700351		0.013166
chr5	140892442	140894273	genic|chr5:140892442-140894273	PCDHGC3	140855568		0.054135
chr5	140892442	140894273	genic|chr5:140892442-140894273	PCDHGC4	140864740		0.014756
chr5	140892442	140894273	genic|chr5:140892442-140894273	PCDHGC5	140868807		0.022319
chr5	140892442	140894273	genic|chr5:140892442-140894273	LOC100505658	140937877		0.020896
chr5	140892442	140894273	genic|chr5:140892442-140894273	DIAPH1	140998622		0.014584
chr5	140892442	140894273	genic|chr5:140892442-140894273	HDAC3	141016423		0.012938
chr5	140892442	140894273	genic|chr5:140892442-140894273	RELL2	141016516		0.012938
chr5	140892442	140894273	genic|chr5:140892442-140894273	PCDH1	141257975		0.016774
chr5	140892442	140894273	genic|chr5:140892442-140894273	KIAA0141	141303384		0.018000
chr5	140892442	140894273	genic|chr5:140892442-140894273	RNF14	141348450		0.016204
chr5	140892442	140894273	genic|chr5:140892442-140894273	GNPDA1	141392620		0.021912
chr5	140892442	140894273	genic|chr5:140892442-140894273	NDFIP1	141488323		0.015891
chr5	140892442	140894273	genic|chr5:140892442-140894273	SPRY4	141704620		0.019759
chr5	140892442	140894273	genic|chr5:140892442-140894273	LOC101926941	141704857		0.019759
chr5	140892442	140894273	genic|chr5:140892442-140894273	POU4F3	145718586		0.010884
chr5	140900685	140901758	genic|chr5:140900685-140901758	PCDHGC4	140864740		0.014090
chr5	140900685	140901758	genic|chr5:140900685-140901758	PCDHGC5	140868807		0.023714
chr5	140903781	140904917	genic|chr5:140903781-140904917	PCDHGC4	140864740		0.032522
chr5	140903781	140904917	genic|chr5:140903781-140904917	PCDHGC5	140868807		0.022878
chr5	140997514	140998014	genic|chr5:140997514-140998014	DIAPH1	140998622		0.080543
chr5	141071560	141072060	intergenic|chr5:141071560-141072060	KIAA0141	141303384		0.012845
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	TMCO6	140019011		0.010619
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	PCDHAC2	140345746		0.012882
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	PCDHB1	140430960		0.013024
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	PCDHB2	140474190		0.012131
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	PCDHB15	140624916		0.015853
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	PCDHGC3	140855568		0.010759
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	PCDHGC5	140868807		0.014743
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	LOC100505658	140937877		0.013803
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	PCDH1	141257975		0.011080
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	KIAA0141	141303384		0.011890
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	RNF14	141348450		0.010704
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	GNPDA1	141392620		0.014474
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	NDFIP1	141488323		0.010497
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	SPRY4	141704620		0.013051
chr5	141228127	141229976	intergenic|chr5:141228127-141229976	LOC101926941	141704857		0.013052
chr5	141443111	141444539	intergenic|chr5:141443111-141444539	DIAPH1	140998622		0.011511
chr5	141699089	141700325	genic|chr5:141699089-141700325	KIAA0141	141303384		0.012081
chr5	141870236	141871696	intergenic|chr5:141870236-141871696	YIPF5	143550278		0.015508
chr5	141870236	141871696	intergenic|chr5:141870236-141871696	KCTD16	143550436		0.015508
chr5	142784513	142785432	intergenic|chr5:142784513-142785432	NR3C1	142783254		0.181970
chr5	145719684	145720618	genic|chr5:145719684-145720618	POU4F3	145718586		0.016350
chr5	146168148	146170237	genic|chr5:146168148-146170237	PRELID2	145214932		0.011776
chr5	146168148	146170237	genic|chr5:146168148-146170237	LARS	145562350		0.010314
chr5	146168148	146170237	genic|chr5:146168148-146170237	POU4F3	145718586		0.017341
chr5	146168148	146170237	genic|chr5:146168148-146170237	TCERG1	145826872		0.051649
chr5	146168148	146170237	genic|chr5:146168148-146170237	PPP2R2B	146258348		0.011680
chr5	146168148	146170237	genic|chr5:146168148-146170237	STK32A	146614578		0.012819
chr5	146168148	146170237	genic|chr5:146168148-146170237	JAKMIP2	147162411		0.011852
chr5	146168148	146170237	genic|chr5:146168148-146170237	ZNF300	150284545		0.029127
chr5	146177135	146177999	genic|chr5:146177135-146177999	PPP2R2B	146258348		0.013366
chr5	146888210	146890061	intergenic|chr5:146888210-146890061	POU4F3	145718586		0.012061
chr5	146888210	146890061	intergenic|chr5:146888210-146890061	TCERG1	145826872		0.010686
chr5	146888210	146890061	intergenic|chr5:146888210-146890061	STK32A	146614578		0.010225
chr5	146888210	146890061	intergenic|chr5:146888210-146890061	LOC102546294	147763413		0.010445
chr5	146888210	146890061	intergenic|chr5:146888210-146890061	FBXO38	147763497		0.010445
chr5	146947151	146948187	genic|chr5:146947151-146948187	STK32A	146614578		0.018416
chr5	148292272	148293045	intergenic|chr5:148292272-148293045	ADRB2	148206155		0.011684
chr5	149207711	149208417	genic|chr5:149207711-149208417	GRPEL2-AS1	148737205		0.012150
chr5	149207711	149208417	genic|chr5:149207711-149208417	PCYOX1L	148737569		0.012150
chr5	149501643	149502143	genic|chr5:149501643-149502143	CSF1R	149492935		0.012053
chr5	149521377	149521877	genic|chr5:149521377-149521877	JAKMIP2	147162411		0.010965
chr5	149521377	149521877	genic|chr5:149521377-149521877	PDGFRB	149535422		0.011141
chr5	149547223	149547954	genic|chr5:149547223-149547954	CDX1	149546343		0.240602
chr5	149666271	149666855	genic|chr5:149666271-149666855	CAMK2A	149669403		0.011958
chr5	149698472	149699380	intergenic|chr5:149698472-149699380	CAMK2A	149669403		0.013866
chr5	149790055	149790555	genic|chr5:149790055-149790555	CD74	149792499		0.011453
chr5	149815397	149816269	intergenic|chr5:149815397-149816269	CAMK2A	149669403		0.022223
chr5	149940325	149940928	intergenic|chr5:149940325-149940928	RBM22	150080669		0.011731
chr5	150016728	150017618	intergenic|chr5:150016728-150017618	SYNPO	150020206		0.020778
chr5	150023577	150024077	genic|chr5:150023577-150024077	SYNPO	150020206		0.013069
chr5	150027274	150027774	genic|chr5:150027274-150027774	SYNPO	150020206		0.023650
chr5	150035559	150037114	intergenic|chr5:150035559-150037114	SYNPO	150020206		0.019888
chr5	150431147	150431878	genic|chr5:150431147-150431878	CAMK2A	149669403		0.016497
chr5	150461680	150462180	intergenic|chr5:150461680-150462180	TNIP1	150460645		0.054093
chr5	151303371	151303871	genic|chr5:151303371-151303871	GLRA1	151304397		0.092823
chr5	152843136	152844001	intergenic|chr5:152843136-152844001	GRIA1	152870083		0.010199
chr5	152870840	152871340	genic|chr5:152870840-152871340	GRIA1	152870083		0.066643
chr5	153863473	153865612	intergenic|chr5:153863473-153865612	HAND1	153857824		0.030239
chr5	154134001	154135684	genic|chr5:154134001-154135684	GRIA1	152870083		0.014093
chr5	154134001	154135684	genic|chr5:154134001-154135684	FAM114A2	153418498		0.012021
chr5	154134001	154135684	genic|chr5:154134001-154135684	MFAP3	153418518		0.012021
chr5	154134001	154135684	genic|chr5:154134001-154135684	GALNT10	153570294		0.016810
chr5	154134001	154135684	genic|chr5:154134001-154135684	HAND1	153857824		0.015141
chr5	154134001	154135684	genic|chr5:154134001-154135684	LARP1	154092461		0.022108
chr5	154134001	154135684	genic|chr5:154134001-154135684	FAXDC2	154230245		0.015861
chr5	154134001	154135684	genic|chr5:154134001-154135684	CNOT8	154238078		0.015719
chr5	154134001	154135684	genic|chr5:154134001-154135684	GEMIN5	154317776		0.014569
chr5	154134001	154135684	genic|chr5:154134001-154135684	MRPL22	154320632		0.013754
chr5	157001417	157001917	genic|chr5:157001417-157001917	ADAM19	157002831		0.147638
chr5	158533508	158534242	genic|chr5:158533508-158534242	EBF1	158526770		0.026712
chr5	159405374	159405874	intergenic|chr5:159405374-159405874	SLU7	159846168		0.014367
chr5	159624650	159625565	intergenic|chr5:159624650-159625565	C1QTNF2	159797648		0.013658
chr5	159713933	159715265	genic|chr5:159713933-159715265	UBLCP1	158690074		0.012307
chr5	159713933	159715265	genic|chr5:159713933-159715265	LOC285626	158758525		0.012070
chr5	159713933	159715265	genic|chr5:159713933-159715265	C1QTNF2	159797648		0.014198
chr5	159713933	159715265	genic|chr5:159713933-159715265	SLU7	159846168		0.012769
chr5	159771821	159772785	intergenic|chr5:159771821-159772785	LOC285626	158758525		0.014209
chr5	159790544	159791044	genic|chr5:159790544-159791044	C1QTNF2	159797648		0.012994
chr5	162929969	162930753	intergenic|chr5:162929969-162930753	MAT2B	162932533		0.014556
chr5	162931002	162931599	intergenic|chr5:162931002-162931599	MAT2B	162932533		0.138393
chr5	166404946	166406883	intergenic|chr5:166404946-166406883	WWC1	167719064		0.014027
chr5	167000167	167001264	intergenic|chr5:167000167-167001264	WWC1	167719064		0.010086
chr5	167722467	167722967	genic|chr5:167722467-167722967	WWC1	167719064		0.026746
chr5	167761135	167762153	genic|chr5:167761135-167762153	WWC1	167719064		0.015279
chr5	167830371	167831427	genic|chr5:167830371-167831427	FBLL1	167956581		0.020013
chr5	168106397	168107145	genic|chr5:168106397-168107145	LOC101927969	168133931		0.010115
chr5	168729451	168730077	intergenic|chr5:168729451-168730077	SLIT3	168728133		0.157160
chr5	169404078	169404578	genic|chr5:169404078-169404578	FAM196B	169407761		0.012370
chr5	170038824	170039855	genic|chr5:170038824-170039855	LOC105377716	170108474		0.017055
chr5	170059782	170061285	genic|chr5:170059782-170061285	DOCK2	169064250		0.013788
chr5	170059782	170061285	genic|chr5:170059782-170061285	FAM196B	169407761		0.010231
chr5	170059782	170061285	genic|chr5:170059782-170061285	KCNIP1	169931039		0.050807
chr5	170059782	170061285	genic|chr5:170059782-170061285	LOC105377716	170108474		0.010347
chr5	170738104	170738751	genic|chr5:170738104-170738751	TLX3	170736287		0.019744
chr5	172086767	172087742	genic|chr5:172086767-172087742	NEURL1B	172068268		0.026014
chr5	172086767	172087742	genic|chr5:172086767-172087742	BNIP1	172571444		0.016023
chr5	172192166	172192765	intergenic|chr5:172192166-172192765	ERGIC1	172261222		0.017205
chr5	172730715	172731590	intergenic|chr5:172730715-172731590	HMP19	173472606		0.010464
chr5	172755085	172755782	genic|chr5:172755085-172755782	STC2	172756506		0.237227
chr5	173738458	173739408	intergenic|chr5:173738458-173739408	RNF44	175964421		0.020872
chr5	176038278	176038778	intergenic|chr5:176038278-176038778	GPRIN1	176037131		0.129664
chr5	176045840	176046921	intergenic|chr5:176045840-176046921	GPRIN1	176037131		0.012478
chr5	176171586	176172086	intergenic|chr5:176171586-176172086	LINC01574	176170205		0.053272
chr5	176243754	176245396	genic|chr5:176243754-176245396	ZNF346	176449680		0.023044
chr5	176797300	176798207	genic|chr5:176797300-176798207	LMAN2	176778885		0.011149
chr5	176797300	176798207	genic|chr5:176797300-176798207	RGS14	176784843		0.027928
chr5	176829229	176830088	genic|chr5:176829229-176830088	RGS14	176784843		0.017882
chr5	176830351	176831792	genic|chr5:176830351-176831792	CLTB	175843570		0.016684
chr5	176830351	176831792	genic|chr5:176830351-176831792	GRK6	176853686		0.014692
chr5	176830351	176831792	genic|chr5:176830351-176831792	PRR7-AS1	176874945		0.010708
chr5	176881073	176883763	genic|chr5:176881073-176883763	KIAA1191	175788810		0.014543
chr5	176881073	176883763	genic|chr5:176881073-176883763	ARL10	175792470		0.012743
chr5	176881073	176883763	genic|chr5:176881073-176883763	CLTB	175843570		0.017626
chr5	176881073	176883763	genic|chr5:176881073-176883763	RNF44	175964421		0.010583
chr5	176881073	176883763	genic|chr5:176881073-176883763	CDHR2	175976342		0.019890
chr5	176881073	176883763	genic|chr5:176881073-176883763	GPRIN1	176037131		0.014588
chr5	176881073	176883763	genic|chr5:176881073-176883763	TSPAN17	176074387		0.011178
chr5	176881073	176883763	genic|chr5:176881073-176883763	LINC01574	176170205		0.016886
chr5	176881073	176883763	genic|chr5:176881073-176883763	UNC5A	176237559		0.014723
chr5	176881073	176883763	genic|chr5:176881073-176883763	ZNF346	176449680		0.011781
chr5	176881073	176883763	genic|chr5:176881073-176883763	FGFR4	176513872		0.012069
chr5	176881073	176883763	genic|chr5:176881073-176883763	RAB24	176730745		0.015208
chr5	176881073	176883763	genic|chr5:176881073-176883763	PRELID1	176730762		0.015208
chr5	176881073	176883763	genic|chr5:176881073-176883763	MXD3	176739292		0.010993
chr5	176881073	176883763	genic|chr5:176881073-176883763	LMAN2	176778885		0.014585
chr5	176881073	176883763	genic|chr5:176881073-176883763	RGS14	176784843		0.020210
chr5	176881073	176883763	genic|chr5:176881073-176883763	PRR7	176873795		0.030997
chr5	176881073	176883763	genic|chr5:176881073-176883763	PRR7-AS1	176874945		0.128353
chr5	176881073	176883763	genic|chr5:176881073-176883763	DBN1	176900694		0.011282
chr5	176881073	176883763	genic|chr5:176881073-176883763	DOK3	176937427		0.019457
chr5	176881073	176883763	genic|chr5:176881073-176883763	DDX41	176944327		0.016299
chr5	176881073	176883763	genic|chr5:176881073-176883763	FAM193B	176981586		0.015949
chr5	176881073	176883763	genic|chr5:176881073-176883763	TMED9	177019148		0.020096
chr5	176881073	176883763	genic|chr5:176881073-176883763	B4GALT7	177027118		0.012737
chr5	176881073	176883763	genic|chr5:176881073-176883763	N4BP3	177540555		0.014328
chr5	176881073	176883763	genic|chr5:176881073-176883763	RMND5B	177557961		0.012531
chr5	176881073	176883763	genic|chr5:176881073-176883763	NHP2	177580961		0.015876
chr5	176881073	176883763	genic|chr5:176881073-176883763	HNRNPAB	177631507		0.013161
chr5	176881073	176883763	genic|chr5:176881073-176883763	PHYKPL	177659823		0.012734
