chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr6	32939239	32940209	genic|chr6:32939239-32940209	SLC39A7	33168602		0.037035
chr6	32939239	32940209	genic|chr6:32939239-32940209	B3GALT4	33244916		0.044581
chr6	32939239	32940209	genic|chr6:32939239-32940209	WDR46	33257304		0.030777
chr6	32939239	32940209	genic|chr6:32939239-32940209	PFDN6	33257373		0.030777
chr6	32939239	32940209	genic|chr6:32939239-32940209	CUTA	33386065		0.036021
chr6	34111667	34112448	genic|chr6:34111667-34112448	GRM4	34113914		0.171394
chr6	34725609	34726109	genic|chr6:34725609-34726109	SNRPC	34724870		0.032669
chr6	35996497	35996997	genic|chr6:35996497-35996997	MAPK14	35995453		0.068976
chr6	37104960	37106391	intergenic|chr6:37104960-37106391	LHFPL5	35773070		0.052214
chr6	37664294	37664794	genic|chr6:37664294-37664794	MDGA1	37665766		0.100215
chr6	41907938	41908438	genic|chr6:41907938-41908438	CCND3	41909586		0.085289
chr6	41908495	41908995	genic|chr6:41908495-41908995	CCND3	41909586		0.042017
chr6	43148572	43149072	genic|chr6:43148572-43149072	CUL9	43149921		0.051214
chr6	43214115	43215512	genic|chr6:43214115-43215512	DNPH1	43197211		0.052373
chr6	43214115	43215512	genic|chr6:43214115-43215512	TTBK1	43211417		0.071738
chr6	43669819	43671462	intergenic|chr6:43669819-43671462	RSPH9	43612766		0.042196
chr6	44040662	44041856	genic|chr6:44040662-44041856	LOC101929705	44042389		0.310037
chr6	52415946	52417265	genic|chr6:52415946-52417265	MUT	49431041		0.033204
chr6	52415946	52417265	genic|chr6:52415946-52417265	CENPQ	49431095		0.033204
chr6	53515765	53517266	genic|chr6:53515765-53517266	GCLC	53409927		0.042095
chr6	53658312	53658812	intergenic|chr6:53658312-53658812	LRRC1	53659777		0.116404
chr6	54712549	54713049	genic|chr6:54712549-54713049	FAM83B	54711568		0.059407
chr6	56715974	56717881	genic|chr6:56715974-56717881	ZNF451	56954827		0.036961
chr6	73329640	73330361	intergenic|chr6:73329640-73330361	KCNQ5	73331570		0.132556
chr6	74404632	74405132	genic|chr6:74404632-74405132	CD109	74405807		0.034432
chr6	74404632	74405132	genic|chr6:74404632-74405132	LOC101928489	74405854		0.034432
chr6	78172158	78172658	genic|chr6:78172158-78172658	HTR1B	78173739		0.112286
chr6	80519793	80520993	genic|chr6:80519793-80520993	LINC01621	80521963		0.649054
chr6	88410355	88410955	genic|chr6:88410355-88410955	AKIRIN2	88411985		0.103885
chr6	90063573	90064320	intergenic|chr6:90063573-90064320	UBE2J1	90062619		0.115226
chr6	90119830	90120523	genic|chr6:90119830-90120523	RRAGD	90121995		0.089406
chr6	90276014	90277629	genic|chr6:90276014-90277629	ANKRD6	90142896		0.040800
chr6	97346313	97346813	intergenic|chr6:97346313-97346813	NDUFAF4	97345767		0.069806
chr6	99283572	99284072	genic|chr6:99283572-99284072	POU3F2	99282579		0.035989
chr6	100053076	100053576	intergenic|chr6:100053076-100053576	PRDM13	100054649		0.127503
chr6	100060305	100062957	genic|chr6:100060305-100062957	PRDM13	100054649		0.036746
chr6	105306492	105306992	genic|chr6:105306492-105306992	HACE1	105307794		0.090298
chr6	105403303	105404392	intergenic|chr6:105403303-105404392	LIN28B	105404922		0.391628
chr6	105582790	105583290	genic|chr6:105582790-105583290	BVES	105584543		0.055189
chr6	107436690	107438237	intergenic|chr6:107436690-107438237	BEND3	107435636		0.052527
chr6	107812226	107812825	genic|chr6:107812226-107812825	SOBP	107811316		0.135729
chr6	108454748	108456285	genic|chr6:108454748-108456285	NR2E1	108487261		0.052802
chr6	108485888	108486509	intergenic|chr6:108485888-108486509	NR2E1	108487261		0.127803
chr6	108488270	108489266	genic|chr6:108488270-108489266	NR2E1	108487261		0.249453
chr6	108883742	108884242	genic|chr6:108883742-108884242	FOXO3	108882068		0.042805
chr6	111196749	111198057	genic|chr6:111196749-111198057	AMD1	111195986		0.050251
chr6	111803314	111803814	genic|chr6:111803314-111803814	TRAF3IP2-AS1	111804674		0.037879
chr6	111803314	111803814	genic|chr6:111803314-111803814	REV3L	111804918		0.037879
chr6	114179488	114180766	genic|chr6:114179488-114180766	MARCKS	114178513		0.066945
chr6	116550203	116550863	genic|chr6:116550203-116550863	DSE	116601225		0.038935
chr6	116550203	116550863	genic|chr6:116550203-116550863	TSPYL1	116601280		0.038935
chr6	125420338	125421161	intergenic|chr6:125420338-125421161	HDDC2	125623282		0.032717
chr6	126069163	126070092	intergenic|chr6:126069163-126070092	HEY2	126070731		0.275743
chr6	126071349	126071849	genic|chr6:126071349-126071849	HEY2	126070731		0.065277
chr6	127665411	127665911	intergenic|chr6:127665411-127665911	ECHDC1	127664754		0.078380
chr6	127836414	127838279	genic|chr6:127836414-127838279	SOGA3	127840500		0.049873
chr6	132270928	132271518	genic|chr6:132270928-132271518	CTGF	132272518		0.116293
chr6	137807383	137808794	intergenic|chr6:137807383-137808794	OLIG3	137815531		0.033029
chr6	137814268	137814768	genic|chr6:137814268-137814768	OLIG3	137815531		0.086976
chr6	137816336	137817231	intergenic|chr6:137816336-137817231	OLIG3	137815531		0.343345
chr6	137816336	137817231	intergenic|chr6:137816336-137817231	ECT2L	139117247		0.031650
chr6	138427012	138427837	genic|chr6:138427012-138427837	PERP	138428660		0.229753
chr6	139348593	139349262	intergenic|chr6:139348593-139349262	ABRACL	139349818		0.069422
chr6	139688637	139689600	intergenic|chr6:139688637-139689600	PLAGL1	144329553		0.038073
chr6	143380191	143380691	intergenic|chr6:143380191-143380691	AIG1	143381978		0.068738
chr6	144384550	144386433	intergenic|chr6:144384550-144386433	SF3B5	144416754		0.055692
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	PLAGL1	144329553		0.033073
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	SF3B5	144416754		0.034040
chr6	147827675	147828460	intergenic|chr6:147827675-147828460	SAMD5	147829827		0.151389
chr6	149637816	149639695	genic|chr6:149637816-149639695	UST-AS1	149285820		0.033626
chr6	150286308	150286808	genic|chr6:150286308-150286808	ULBP1	150285109		0.064466
chr6	151561798	151562803	genic|chr6:151561798-151562803	AKAP12	151561133		0.243302
chr6	153450898	153451530	genic|chr6:153450898-153451530	RGS17	153452389		0.114000
chr6	157099570	157100222	genic|chr6:157099570-157100222	ARID1B	157099063		0.079962
chr6	157342934	157343739	genic|chr6:157342934-157343739	ARID1B	157099063		0.045697
chr6	160181595	160182095	genic|chr6:160181595-160182095	ACAT2	160182988		0.070656
chr6	166582965	166583465	intergenic|chr6:166582965-166583465	T	166582157		0.078637
chr6	166795235	166795735	genic|chr6:166795235-166795735	MPC1	166796501		0.070038
chr6	167317723	167318638	genic|chr6:167317723-167318638	RPS6KA2-AS1	167317185		0.052558
chr6	168225703	168226825	genic|chr6:168225703-168226825	AFDN-AS1	168227476		0.263768
chr6	168225703	168226825	genic|chr6:168225703-168226825	AFDN	168227670		0.263768
chr6	170210240	170211663	intergenic|chr6:170210240-170211663	LINC00574	170190168		0.040838
chr6	170572659	170573159	intergenic|chr6:170572659-170573159	LOC154449	170571657		0.096646
chr6	170605467	170607430	intergenic|chr6:170605467-170607430	LINC01624	170581561		0.031957
chr2	3698171	3700079	intergenic|chr2:3698171-3700079	DCDC2C	3751181		0.038933
chr2	8824552	8825152	genic|chr2:8824552-8825152	ID2	8822112		0.035843
chr2	10443747	10444715	genic|chr2:10443747-10444715	HPCAL1	10443029		0.156476
chr2	11621974	11624148	intergenic|chr2:11621974-11624148	C2orf50	11273178		0.031552
chr2	12145991	12146491	intergenic|chr2:12145991-12146491	MIR3681HG	12147241		0.071778
chr2	17719798	17720519	intergenic|chr2:17719798-17720519	VSNL1	17721806		0.203105
chr2	20423013	20424075	genic|chr2:20423013-20424075	SDC1	20424927		0.256846
chr2	23608842	23610359	genic|chr2:23608842-23610359	KLHL29	23608297		0.331718
chr2	24712736	24714885	intergenic|chr2:24712736-24714885	CENPO	25015983		0.066517
chr2	26394282	26394782	intergenic|chr2:26394282-26394782	GAREM2	26395959		0.061433
chr2	27069132	27069956	intergenic|chr2:27069132-27069956	DPYSL5	27070968		0.161115
chr2	27193811	27194443	genic|chr2:27193811-27194443	MAPRE3	27193238		0.137443
chr2	27308299	27308799	genic|chr2:27308299-27308799	KHK	27309610		0.060810
chr2	36584491	36585421	genic|chr2:36584491-36585421	CRIM1	36583369		0.226203
chr2	37570563	37571063	intergenic|chr2:37570563-37571063	QPCT	37571752		0.077516
chr2	38301800	38302632	genic|chr2:38301800-38302632	CYP1B1	38303323		0.257883
chr2	42256824	42258255	intergenic|chr2:42256824-42258255	PKDCC	42275160		0.044455
chr2	43036751	43038823	intergenic|chr2:43036751-43038823	LRPPRC	44223144		0.057397
chr2	48338244	48339517	intergenic|chr2:48338244-48339517	PPP1R21	48667907		0.048497
chr2	48758174	48758906	genic|chr2:48758174-48758906	STON1	48757307		0.176922
chr2	54950094	54951514	intergenic|chr2:54950094-54951514	EML6	54952148		0.043970
chr2	55276019	55276519	genic|chr2:55276019-55276519	RTN4	55277734		0.072509
chr2	55276521	55277021	genic|chr2:55276521-55277021	RTN4	55277734		0.087084
chr2	60779319	60779819	genic|chr2:60779319-60779819	BCL11A	60780633		0.132607
chr2	61763517	61764410	genic|chr2:61763517-61764410	CCT4	62115806		0.030172
chr2	61763517	61764410	genic|chr2:61763517-61764410	COMMD1	62115857		0.030172
chr2	62082034	62082715	intergenic|chr2:62082034-62082715	FAM161A	62081278		0.150291
chr2	62424681	62425306	genic|chr2:62424681-62425306	B3GNT2	62423261		0.040648
chr2	63275943	63276443	intergenic|chr2:63275943-63276443	OTX1	63277936		0.096032
chr2	64749830	64750536	genic|chr2:64749830-64750536	LOC101927402	64751289		0.055167
chr2	64749830	64750536	genic|chr2:64749830-64750536	AFTPH	64751438		0.055167
chr2	65657679	65658402	genic|chr2:65657679-65658402	SPRED2	65659656		0.186850
chr2	66801710	66803560	genic|chr2:66801710-66803560	LINC01798	66801161		0.569644
chr2	69241341	69241841	genic|chr2:69241341-69241841	ANTXR1	69240275		0.082845
chr2	70368692	70370180	intergenic|chr2:70368692-70370180	C2orf42	70418203		0.035416
chr2	70474408	70474908	genic|chr2:70474408-70474908	TIA1	70475779		0.038605
chr2	71128463	71129343	genic|chr2:71128463-71129343	VAX2	71127719		0.264810
chr2	71204150	71204865	intergenic|chr2:71204150-71204865	ANKRD53	71205574		0.126486
chr2	73142899	73143608	intergenic|chr2:73142899-73143608	EMX1	73144603		0.215023
chr2	74212300	74212800	intergenic|chr2:74212300-74212800	TET3	74213530		0.097317
chr2	85108882	85109673	intergenic|chr2:85108882-85109673	TRABD2A	85108369		0.128361
chr2	85361365	85361865	genic|chr2:85361365-85361865	TCF7L1	85360582		0.075660
chr2	85482477	85483868	genic|chr2:85482477-85483868	VAMP5	85811530		0.030836
chr2	85482477	85483868	genic|chr2:85482477-85483868	RNF181	85822836		0.060288
chr2	86668935	86670141	genic|chr2:86668935-86670141	KDM3A	86668270		0.072672
chr2	96930474	96930974	genic|chr2:96930474-96930974	TMEM127	96931751		0.062476
chr2	96930474	96930974	genic|chr2:96930474-96930974	CIAO1	96931883		0.062476
chr2	97480870	97481370	intergenic|chr2:97480870-97481370	CNNM3	97481990		0.082467
chr2	97572313	97573962	intergenic|chr2:97572313-97573962	STARD7-AS1	96874153		0.040297
chr2	97572313	97573962	intergenic|chr2:97572313-97573962	STARD7	96874573		0.040303
chr2	97572313	97573962	intergenic|chr2:97572313-97573962	LOC105373496	97198043		0.041590
chr2	101434713	101435676	intergenic|chr2:101434713-101435676	NPAS2	101436612		0.154744
chr2	101437323	101437823	genic|chr2:101437323-101437823	NPAS2	101436612		0.092955
chr2	102004663	102005163	intergenic|chr2:102004663-102005163	CREG2	102003965		0.065376
chr2	102804020	102804520	genic|chr2:102804020-102804520	IL1RL2	102803432		0.211297
chr2	103351818	103352503	genic|chr2:103351818-103352503	MFSD9	103353347		0.137085
chr2	103351818	103352503	genic|chr2:103351818-103352503	TMEM182	103353364		0.137085
chr2	111490825	111491441	genic|chr2:111490825-111491441	ACOXL	111490149		0.135918
chr2	120995486	120996241	intergenic|chr2:120995486-120996241	TMEM185B	120980984		0.037689
chr2	121101764	121102264	intergenic|chr2:121101764-121102264	INHBB	121103717		0.122280
chr2	121104259	121105697	genic|chr2:121104259-121105697	INHBB	121103717		0.312920
chr2	121498077	121499062	intergenic|chr2:121498077-121499062	LINC01101	121223925		0.039338
chr2	121650486	121652354	genic|chr2:121650486-121652354	TFCP2L1	122042778		0.030375
chr2	133024941	133026465	intergenic|chr2:133024941-133026465	PLEKHB2	131862419		0.032411
chr2	133024941	133026465	intergenic|chr2:133024941-133026465	FAM201B	133110239		0.038244
chr2	133024941	133026465	intergenic|chr2:133024941-133026465	GPR39	133174146		0.047241
chr2	133028713	133030154	intergenic|chr2:133028713-133030154	GPR39	133174146		0.034876
chr2	134877203	134879250	intergenic|chr2:134877203-134879250	GPR39	133174146		0.035410
chr2	137521889	137522545	intergenic|chr2:137521889-137522545	THSD7B	137523131		0.161458
chr2	145161413	145161913	genic|chr2:145161413-145161913	LOC105373656	145282011		0.030079
chr2	145267902	145268808	genic|chr2:145267902-145268808	ZEB2-AS1	145277180		0.032903
chr2	145267902	145268808	genic|chr2:145267902-145268808	ZEB2	145277958		0.032903
chr2	151183578	151185025	intergenic|chr2:151183578-151185025	RBM43	152118389		0.035618
chr2	154729673	154730173	genic|chr2:154729673-154730173	GALNT13	154728410		0.104454
chr2	157190242	157191575	intergenic|chr2:157190242-157191575	NR4A2	157189287		0.304062
chr2	157197672	157199568	intergenic|chr2:157197672-157199568	NR4A2	157189287		0.044765
chr2	159826118	159826618	genic|chr2:159826118-159826618	TANC1	159825145		0.052694
chr2	160067579	160068695	genic|chr2:160067579-160068695	LOC100505984	161128406		0.037472
chr2	160473995	160474563	genic|chr2:160473995-160474563	BAZ2B	160473112		0.080112
chr2	161126206	161127851	genic|chr2:161126206-161127851	LOC100505984	161128406		0.645956
chr2	162931716	162932216	intergenic|chr2:162931716-162932216	DPP4	162931052		0.108390
chr2	164591288	164591964	genic|chr2:164591288-164591964	FIGN	164592517		0.180711
chr2	170218048	170218548	genic|chr2:170218048-170218548	LRP2	170219122		0.141205
chr2	170219896	170221787	intergenic|chr2:170219896-170221787	LRP2	170219122		0.351631
chr2	170684793	170685401	genic|chr2:170684793-170685401	UBR3	170684017		0.048123
chr2	171674340	171674840	genic|chr2:171674340-171674840	GAD1	171673199		0.115562
chr2	172951292	172952080	genic|chr2:172951292-172952080	DLX1	172950207		0.213016
chr2	172968505	172969005	genic|chr2:172968505-172969005	DLX2	172967478		0.115254
chr2	172968505	172969005	genic|chr2:172968505-172969005	DLX2-AS1	172967733		0.115254
chr2	174218201	174218701	intergenic|chr2:174218201-174218701	CDCA7	174219560		0.042738
chr2	175191328	175191828	genic|chr2:175191328-175191828	LINC01305	175190754		0.227686
chr2	176946715	176947450	genic|chr2:176946715-176947450	EVX2	176948690		0.226447
chr2	176986040	176986540	intergenic|chr2:176986040-176986540	HOXD9	176987412		0.097036
chr2	176992935	176993699	intergenic|chr2:176992935-176993699	HOXD8	176994467		0.160509
chr2	187559606	187560106	genic|chr2:187559606-187560106	FAM171B	187558788		0.033303
chr2	196522421	196522921	genic|chr2:196522421-196522921	SLC39A10	196521851		0.185272
chr2	198571196	198571696	genic|chr2:198571196-198571696	MARS2	198570027		0.115743
chr2	200321790	200322290	genic|chr2:200321790-200322290	SATB2	200322819		0.170331
chr2	200323476	200324869	intergenic|chr2:200323476-200324869	SATB2	200322819		0.103678
chr2	201728006	201728506	genic|chr2:201728006-201728506	CLK1	201729467		0.034471
chr2	202900079	202900855	genic|chr2:202900079-202900855	FZD7	202899309		0.038390
chr2	207872761	207874364	intergenic|chr2:207872761-207874364	LANCL1	211341491		0.067587
chr2	208632311	208633146	genic|chr2:208632311-208633146	GPR1	207082771		0.051244
chr2	209272340	209272840	genic|chr2:209272340-209272840	PTH2R	209271554		0.049372
chr2	210288198	210289325	intergenic|chr2:210288198-210289325	MAP2	210444402		0.042751
chr2	211342025	211342525	intergenic|chr2:211342025-211342525	LANCL1	211341491		0.051625
chr2	216876694	216877514	genic|chr2:216876694-216877514	MREG	216878346		0.035560
chr2	216948138	216949413	genic|chr2:216948138-216949413	XRCC5	216974019		0.056068
chr2	219126272	219126857	genic|chr2:219126272-219126857	GPBAR1	219125737		0.069831
chr2	219187293	219189271	genic|chr2:219187293-219189271	PNKD	219135114		0.034404
chr2	219187293	219189271	genic|chr2:219187293-219189271	CTDSP1	219264477		0.101196
chr2	219187293	219189271	genic|chr2:219187293-219189271	TTLL4	219575567		0.037789
chr2	219725164	219726105	genic|chr2:219725164-219726105	WNT6	219724545		0.357710
chr2	219743782	219744282	intergenic|chr2:219743782-219744282	WNT10A	219745254		0.083786
chr2	220377520	220378020	intergenic|chr2:220377520-220378020	ASIC4	220378891		0.045896
chr2	220406183	220407118	genic|chr2:220406183-220407118	ASIC4	220378891		0.032761
chr2	220461165	220461748	intergenic|chr2:220461165-220461748	STK11IP	220462572		0.049926
chr2	228028177	228028677	genic|chr2:228028177-228028677	COL4A4	228029275		0.130502
chr2	228028177	228028677	genic|chr2:228028177-228028677	COL4A3	228029280		0.130502
chr2	230580570	230581070	intergenic|chr2:230580570-230581070	DNER	230579286		0.073521
chr2	231730538	231731379	genic|chr2:231730538-231731379	ITM2C	231729609		0.150077
chr2	232468690	232470203	intergenic|chr2:232468690-232470203	CHRNG	233404436		0.031762
chr2	233250480	233250980	genic|chr2:233250480-233250980	ECEL1P2	233251754		0.092205
chr2	233563748	233564248	genic|chr2:233563748-233564248	GIGYF2	233562014		0.042325
chr2	237476691	237477354	intergenic|chr2:237476691-237477354	ACKR3	237478379		0.127866
chr2	238394801	238395301	intergenic|chr2:238394801-238395301	MLPH	238395861		0.133714
chr2	238766926	238767615	intergenic|chr2:238766926-238767615	RAMP1	238768186		0.121479
chr2	241375942	241376442	genic|chr2:241375942-241376442	GPC1	241375114		0.108645
chr2	242750823	242751323	intergenic|chr2:242750823-242751323	NEU4	242752026		0.139130
chr4	45761	46261	intergenic|chr4:45761-46261	ZNF595	53178		0.032279
chr4	1004721	1005531	intergenic|chr4:1004721-1005531	FGFRL1	1006251		0.277359
chr4	1034839	1035916	intergenic|chr4:1034839-1035916	FGFRL1	1006251		0.048736
chr4	1164874	1165374	genic|chr4:1164874-1165374	SPON2	1166657		0.146808
chr4	1795654	1796409	genic|chr4:1795654-1796409	FGFR3	1795038		0.194406
chr4	3678049	3678549	genic|chr4:3678049-3678549	LINC02171	3679582		0.058314
chr4	4386502	4387162	intergenic|chr4:4386502-4387162	NSG1	4387982		0.067733
chr4	4764478	4764978	genic|chr4:4764478-4764978	LOC101928279	4763486		0.052927
chr4	4862724	4863224	genic|chr4:4862724-4863224	MSX1	4861391		0.118844
chr4	15657682	15658182	intergenic|chr4:15657682-15658182	FBXL5	15657035		0.281807
chr4	24473379	24473879	genic|chr4:24473379-24473879	PPARGC1A	24474452		0.118955
chr4	24801357	24802064	genic|chr4:24801357-24802064	SOD3	24797084		0.034485
chr4	30718512	30720200	intergenic|chr4:30718512-30720200	PCDH7	30722036		0.037628
chr4	30720427	30720927	intergenic|chr4:30720427-30720927	PCDH7	30722036		0.031996
chr4	37688679	37689179	intergenic|chr4:37688679-37689179	RELL1	37687999		0.037023
chr4	37829310	37829986	genic|chr4:37829310-37829986	PGM2	37828281		0.103044
chr4	38490472	38491688	genic|chr4:38490472-38491688	TMEM33	41937136		0.046741
chr4	39977991	39978491	genic|chr4:39977991-39978491	PDS5A	39979576		0.129540
chr4	41646174	41647350	genic|chr4:41646174-41647350	TMEM33	41937136		0.030279
chr4	41749227	41749939	genic|chr4:41749227-41749939	PHOX2B	41750987		0.315449
chr4	41751659	41752159	intergenic|chr4:41751659-41752159	PHOX2B	41750987		0.111182
chr4	41883157	41883751	genic|chr4:41883157-41883751	LINC00682	41884628		0.149569
chr4	48342264	48342967	intergenic|chr4:48342264-48342967	SLAIN2	48343612		0.113785
chr4	52710513	52711458	genic|chr4:52710513-52711458	DCUN1D4	52709165		0.310817
chr4	53523858	53524797	genic|chr4:53523858-53524797	USP46	53525502		0.231799
chr4	53523858	53524797	genic|chr4:53523858-53524797	USP46-AS1	53525572		0.231798
chr4	53579512	53580012	genic|chr4:53579512-53580012	DANCR	53578560		0.135836
chr4	53588080	53588937	intergenic|chr4:53588080-53588937	DANCR	53578560		0.037133
chr4	53729049	53730119	genic|chr4:53729049-53730119	RASL11B	53728494		0.165225
chr4	54967590	54968090	genic|chr4:54967590-54968090	GSX2	54966247		0.073505
chr4	55525456	55526048	genic|chr4:55525456-55526048	KIT	55524094		0.062166
chr4	56914604	56916250	intergenic|chr4:56914604-56916250	SRP72	57333761		0.033476
chr4	56914604	56916250	intergenic|chr4:56914604-56916250	HOPX	57547872		0.062104
chr4	57775253	57775836	genic|chr4:57775253-57775836	REST	57774041		0.186707
chr4	66533732	66534390	genic|chr4:66533732-66534390	EPHA5-AS1	66535678		0.081179
chr4	72053914	72054414	genic|chr4:72053914-72054414	SLC4A4	72053002		0.111097
chr4	74122811	74123311	genic|chr4:74122811-74123311	ANKRD17	74124515		0.051923
chr4	74487622	74488122	intergenic|chr4:74487622-74488122	RASSF6	74486287		0.140502
chr4	75859586	75860190	genic|chr4:75859586-75860190	PARM1	75858284		0.174230
chr4	77510967	77512176	genic|chr4:77510967-77512176	SHROOM3	77356252		0.030845
chr4	79473421	79474037	genic|chr4:79473421-79474037	ANXA3	79472741		0.150356
chr4	81257646	81258146	genic|chr4:81257646-81258146	C4orf22	81256873		0.077981
chr4	81950921	81951421	intergenic|chr4:81950921-81951421	BMP3	81952118		0.110150
chr4	81952796	81953773	genic|chr4:81952796-81953773	BMP3	81952118		0.079555
chr4	83812971	83813471	intergenic|chr4:83812971-83813471	SEC31A	83812433		0.061157
chr4	85417767	85418267	genic|chr4:85417767-85418267	NKX6-1	85419387		0.125216
chr4	85420064	85421213	intergenic|chr4:85420064-85421213	NKX6-1	85419387		0.364685
chr4	90031947	90032896	intergenic|chr4:90031947-90032896	FAM13A	89744512		0.035430
chr4	95679902	95680402	genic|chr4:95679902-95680402	BMPR1B	95679127		0.066653
chr4	96468510	96469582	genic|chr4:96468510-96469582	UNC5C	96470361		0.334520
chr4	100870060	100870560	genic|chr4:100870060-100870560	H2AFZ	100871512		0.139080
chr4	100870060	100870560	genic|chr4:100870060-100870560	LOC256880	100871650		0.139080
chr4	105413093	105414079	genic|chr4:105413093-105414079	CXXC4-AS1	105412121		0.115812
chr4	109088939	109089439	genic|chr4:109088939-109089439	LEF1	109090112		0.154236
chr4	111117241	111118413	genic|chr4:111117241-111118413	ELOVL6	111119820		0.041848
chr4	113435762	113436418	genic|chr4:113435762-113436418	NEUROG2	113437328		0.253968
chr4	113971415	113971915	genic|chr4:113971415-113971915	ANK2	113970784		0.064473
chr4	124225224	124226645	genic|chr4:124225224-124226645	SPRY1	124317949		0.038492
chr4	126238624	126239124	genic|chr4:126238624-126239124	FAT4	126237566		0.089134
chr4	129732032	129732631	genic|chr4:129732032-129732631	JADE1	129730777		0.057151
chr4	129732773	129734105	genic|chr4:129732773-129734105	JADE1	129730777		0.033312
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	SLC7A11	139163503		0.060105
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	MGST2	140586921		0.035766
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	MGAT4D	141419531		0.031687
chr4	140097236	140100224	intergenic|chr4:140097236-140100224	TNRC18P1	141564234		0.036186
chr4	141071355	141073707	genic|chr4:141071355-141073707	SLC7A11	139163503		0.033461
chr4	141071355	141073707	genic|chr4:141071355-141073707	MGST2	140586921		0.034946
chr4	141071355	141073707	genic|chr4:141071355-141073707	MGAT4D	141419531		0.039441
chr4	141071355	141073707	genic|chr4:141071355-141073707	TNRC18P1	141564234		0.049305
chr4	141071355	141073707	genic|chr4:141071355-141073707	RNF150	142054616		0.036189
chr4	141071355	141073707	genic|chr4:141071355-141073707	ZNF330	142142040		0.032925
chr4	141563024	141563524	genic|chr4:141563024-141563524	TNRC18P1	141564234		0.101043
chr4	146653929	146654951	genic|chr4:146653929-146654951	LSM6	147096834		0.052107
chr4	147561319	147562352	genic|chr4:147561319-147562352	POU4F2	147560044		0.296957
chr4	148606056	148606556	intergenic|chr4:148606056-148606556	PRMT9	148605381		0.061624
chr4	151503918	151504418	genic|chr4:151503918-151504418	MAB21L2	151503076		0.162183
chr4	151504432	151505452	genic|chr4:151504432-151505452	MAB21L2	151503076		0.326931
chr4	154388351	154388851	genic|chr4:154388351-154388851	KIAA0922	154387497		0.137724
chr4	154680199	154680699	genic|chr4:154680199-154680699	RNF175	154681387		0.053522
chr4	154710867	154711852	intergenic|chr4:154710867-154711852	SFRP2	154710228		0.174104
chr4	159591971	159592471	genic|chr4:159591971-159592471	ETFDH	159593252		0.090089
chr4	159591971	159592471	genic|chr4:159591971-159592471	C4orf46	159593407		0.090090
chr4	160023622	160024478	intergenic|chr4:160023622-160024478	NAF1	164088073		0.044122
chr4	163085977	163086477	intergenic|chr4:163085977-163086477	FSTL5	163085186		0.040717
chr4	164093784	164094441	intergenic|chr4:164093784-164094441	NAF1	164088073		0.033658
chr4	166795192	166796414	genic|chr4:166795192-166796414	TLL1	166794409		0.277631
chr4	169552324	169553990	genic|chr4:169552324-169553990	DDX60L	169401665		0.031059
chr4	172733376	172733876	genic|chr4:172733376-172733876	GALNTL6	172734574		0.131455
chr4	172733376	172733876	genic|chr4:172733376-172733876	LOC441052	172734758		0.131454
chr4	174292693	174293422	genic|chr4:174292693-174293422	SAP30	174292092		0.552382
chr4	185938063	185938949	intergenic|chr4:185938063-185938949	HELT	185939994		0.241161
chr4	186130063	186132298	genic|chr4:186130063-186132298	CFAP97	186125182		0.037220
chr4	186130063	186132298	genic|chr4:186130063-186132298	SNX25	186125390		0.037220
chr17	158897	160408	genic|chr17:158897-160408	DOC2B	31421		0.051745
chr17	881229	882378	genic|chr17:881229-882378	NXN	882998		0.163527
chr17	1465011	1465511	genic|chr17:1465011-1465511	PITPNA	1466110		0.057472
chr17	1617821	1618321	genic|chr17:1617821-1618321	MIR22HG	1619566		0.063662
chr17	1617821	1618321	genic|chr17:1617821-1618321	WDR81	1619816		0.063661
chr17	1956849	1957660	intergenic|chr17:1956849-1957660	HIC1	1958392		0.103202
chr17	2295667	2297620	genic|chr17:2295667-2297620	PAFAH1B1	2496922		0.034038
chr17	2295667	2297620	genic|chr17:2295667-2297620	CLUH	2614927		0.063103
chr17	2302144	2303462	genic|chr17:2302144-2303462	TLCD2	1613662		0.041110
chr17	3598109	3598609	genic|chr17:3598109-3598609	P2RX5-TAX1BP3	3599698		0.060674
chr17	3598109	3598609	genic|chr17:3598109-3598609	P2RX5	3599698		0.060674
chr17	4402828	4403519	genic|chr17:4402828-4403519	SPNS2	4402137		0.089986
chr17	4462392	4462892	genic|chr17:4462392-4462892	GGT6	4463891		0.070355
chr17	4488288	4489033	genic|chr17:4488288-4489033	SMTNL2	4487275		0.071418
chr17	4850706	4851352	genic|chr17:4850706-4851352	PFN1	4852381		0.032633
chr17	5402811	5403630	genic|chr17:5402811-5403630	LOC728392	5404319		0.080851
chr17	6557957	6558935	intergenic|chr17:6557957-6558935	ALOX15	4544960		0.041714
chr17	7116874	7119032	genic|chr17:7116874-7119032	ACADVL	7123149		0.041957
chr17	7116874	7119032	genic|chr17:7116874-7119032	DLG4	7123369		0.041957
chr17	7116874	7119032	genic|chr17:7116874-7119032	TNFSF13	7461608		0.079982
chr17	7140880	7141380	genic|chr17:7140880-7141380	PHF23	7142825		0.099755
